Y,W,kidid
21.408914933796574,1,100240500201
16.415695684645982,0,100240550201
21.336268152013393,0,100240770201
22.13457693215229,0,100240990201
16.42191657191036,0,100250030201
27.72619446945321,0,100250080201
22.761892385073548,1,100250320201
22.552638051057677,1,100250420201
12.300193372820852,1,100250510201
23.889475969285627,1,100250700201
20.835444144522,1,100250840201
24.631467550846885,1,100250840202
13.542295700184415,0,100250940201
17.372548695915107,0,100251180201
14.728982975652304,0,100260180201
21.435001829638683,1,100260180202
13.426767748285405,1,100260280201
25.402525213147545,1,100260440101
25.544941019279484,0,100260900101
18.839663613122934,0,100261150201
23.2386788659063,1,100270030201
14.826354162172358,0,100270070201
22.59312135471636,1,100270070202
19.31434061233285,0,100270200201
32.822705458820884,1,100270280301
24.12475679381676,0,100270320201
21.706901466447153,0,100270320202
29.987500066046866,1,100270400201
27.201175108102234,0,100270400202
16.48124352400065,0,100270600201
23.612379553835808,1,100270600202
29.30818619701699,0,100270640201
27.20431807048677,0,100270640202
26.51234740443821,1,100270680201
14.278401828071814,0,100270800201
20.12986560775013,0,100280310101
25.82974186822421,0,100280350201
11.675864533599722,0,100280510201
22.252789601949736,1,100280600201
12.089705272283652,0,100280770201
25.48171828824676,0,100280810101
21.005411864913974,0,100281020201
30.110461301756065,0,100290050201
9.580423638779113,1,100290140301
23.39402727995537,1,100290210201
18.65017759312858,1,100290210202
15.312560733826144,0,100290300301
22.19588982037053,1,100290330201
8.80385412534628,0,100290480201
34.64005161691248,0,100290660201
26.96392546241145,0,100290660202
14.855177855407096,1,100300040201
19.045953155148517,0,100300140201
16.746677422729285,0,100300190201
16.11469119275771,1,100300190202
19.29998998155209,1,100300290201
26.10730205206548,0,100300340201
20.752522415877316,1,100300480201
35.870353078927636,0,100300530101
31.027524318454045,0,100300880201
8.988522960241456,1,100300930201
22.927723998297722,1,100310670201
19.736413343311835,0,100310730201
19.994371467815732,0,100311110201
18.68753271305064,0,100320010201
11.394222900062282,1,100320070201
20.662018048136247,1,100320120101
24.638028467323274,0,100320180201
26.522436932656888,0,100320350201
16.52124591153992,0,100320520201
14.862927359418437,1,100320740201
14.102807028884278,1,100320910201
19.38159923308144,0,100330010101
28.031809612990386,1,100330040201
13.690473076701661,0,100330070101
22.461876645577732,0,100330170201
21.192279544737875,0,100330210201
13.604497508297927,0,100330380201
15.502629253117203,0,100340020201
11.575607193216605,0,100340130301
9.311121599617504,0,100340900201
13.728184223710192,0,100350570201
16.241934483839508,0,100351070201
18.787548771181044,0,100360140201
20.005316411261767,1,100360180201
18.09697545886489,1,100360470201
12.596621546613344,0,100360570201
15.876347028558783,0,100360710201
15.587418887053124,0,100360860201
9.814262933882517,0,100360860202
13.009099853078535,1,100360860203
12.424943712228885,1,100360900201
28.885764751825096,0,100360950201
24.477239049408794,1,100370120201
15.690977424979849,0,100370390201
18.857323271072758,1,100370570201
3.7441677177158628,0,100370570202
25.114939132574165,1,100370620201
27.429927411561913,1,100370800201
24.60005056851874,1,100370800202
23.867277175495282,0,100370980201
31.54298721125923,0,100380080201
11.473051925430818,0,100380160201
5.424842555040755,0,100380200201
13.306672641941399,0,100380590101
19.59527461815344,1,100380740201
18.73411806341781,0,100380940201
38.286144984871406,0,100390540201
9.245575152732133,0,100391040101
25.728084190832792,0,100391260201
14.959011736978553,1,100391370201
39.38929180435244,1,100400080101
29.959642028158104,1,100400180101
22.232898719310764,0,100400250201
25.122276303133788,1,100400320201
11.970931606433597,0,100400350201
20.68228294828682,0,100400390301
26.934732932829466,1,100400390302
26.6068365201447,1,100400450201
35.21160843655605,1,100400450202
23.380152158559696,0,100400490201
22.900098994977263,1,100400560201
17.947229064563135,1,100400560202
19.163191595482196,1,100400660101
23.46616043641834,0,100400730201
30.768071652798927,1,100410010201
20.301435607276765,0,100410070201
27.7464451095493,0,100410190101
21.6235355519114,0,100410230201
24.547313504798755,0,100410230202
20.60757994694801,1,100410260201
20.252124702046935,0,100410290201
15.391484469360208,0,100410320101
27.802102808003593,1,100410350201
10.330416974710547,0,100410380201
31.7377356725957,0,100410410101
29.58794081559858,1,100410690201
24.47142886301555,0,100410690202
15.13029620419096,1,100420170201
12.33316951405986,0,100420350201
31.09201807705287,0,100420400201
19.143720427522066,0,100420460101
28.13565450477782,0,100420520301
19.957006784311275,1,100420580201
24.004428965578434,1,100420810201
16.52430756218112,1,100421040201
15.926555329500532,0,100421100201
15.871253429515443,1,100430240201
25.872862036897303,0,100430290201
26.77918819627181,0,100430340201
35.31056781045561,1,100430340202
17.448852340043324,0,100430480201
21.243184010726797,1,100430480202
25.558046269821396,1,100430760201
22.449686618714914,1,100430900301
18.14286464121367,0,100440030201
12.045450312607297,0,100440140201
13.598395281639151,0,100440170201
19.74490234121705,1,100440170202
14.895299921650976,1,100440190201
20.324502821159285,0,100440300201
29.034776208778776,1,100440580301
28.57925997148619,0,100440610201
29.26859851796692,1,100450100201
11.743251209336373,0,100450290201
14.821193087985451,0,100450660201
13.906706219553715,0,100450660202
21.46717192316897,0,100450760201
12.794426097614835,1,100450990201
5.069381268322315,1,100451040201
19.764372015800387,1,100460020201
23.059139700047865,1,100460190201
26.938725785877338,1,100460190202
21.038270979584397,1,100460240201
20.27501681509247,1,100460280201
15.881354879576005,0,100460460201
13.241601539159785,0,100460630101
13.274550699643102,0,100460630201
9.464927462634819,0,100460680301
9.835561682893914,1,100460720201
20.418447401734202,0,100461070201
19.696185073452256,0,100470100201
14.277642237706178,0,100470290301
13.295622787840218,0,100470550301
23.46794061420141,0,100470580201
19.411039511224068,1,100470660201
24.515823611034826,0,100480020201
19.00411998937812,1,100480110201
15.793776538427128,1,100480370201
19.74325893932328,0,100480410201
20.022789461772945,0,100480460201
19.598095544880294,1,100480500201
22.55731250906651,1,100480500202
25.378927459774992,0,100480590201
9.85599507344545,1,100480850201
29.598156400819374,1,100480890201
20.04570870986039,0,100481020201
21.821678775479594,0,100490150201
22.734059720929466,0,100490220201
17.606919956975794,0,100490250201
34.8837180774012,1,100490420201
23.4801096190078,0,100500010201
17.641645574064256,1,100500180201
21.257691197485617,0,100500210202
27.777722418725062,0,100500240101
29.066823329660302,0,100500240102
33.25814021128586,0,100500370101
19.40801808949906,1,100500440201
8.838761358935637,0,100500540201
21.909478692223722,0,100500570201
18.570516274978633,0,100500700201
21.105925648621003,0,100510110201
17.63626865601809,1,100510110202
20.552232053718285,1,100510200201
31.03357066410011,0,100510420201
25.947726931050983,1,100510420202
34.28107308608409,1,100510540201
17.978455305500056,0,100510560201
37.01860863871069,1,100510590201
23.067504175599876,0,100520220102
26.125753448890297,1,100520350201
27.878636502504595,1,100520350202
31.18187413720908,1,100520350203
14.860292251600038,0,100520390201
23.704699325678504,1,100520390202
14.17249130724965,0,100520390203
33.96539707602268,1,100520440201
26.949119913741413,0,100520440202
22.18883270576514,0,100520480201
24.094875804465786,1,100520480202
27.942258249268676,0,100520530101
15.460365101110035,0,100520530201
11.702903209202617,1,100520530401
11.227877452002417,0,100520570201
26.845726594930895,1,100520660201
17.4092567063538,0,100520700101
38.49970009805957,1,100520790101
19.07652299920537,0,100520920201
15.149507573916999,0,100520970401
13.659470900434648,1,100521050201
28.79589304233161,0,100530120201
32.622857729408445,0,100530440201
1.8922740327897394,0,100530500201
17.583433276597322,1,100530600201
21.357681540847203,1,100530870201
27.92121925771099,0,100530930101
26.771961689688915,0,100530930102
13.411499000065719,1,100531200201
22.32396562315345,0,100540060201
22.762196537667997,1,100540060202
14.398761196914254,0,100540180201
23.012815430289006,1,100540270201
23.14947723290057,1,100550010201
11.972356139326816,0,100550070201
14.377635733484803,0,100550750201
17.125765576226687,1,100550750202
15.96692573436606,1,100551280201
14.424675986680542,0,100551280401
24.671530793355327,0,100560340101
15.70479321768195,0,100560340102
30.569673498501686,1,100560400201
33.049762955316744,0,100570140101
32.889645483367374,1,100570340201
16.126769337299546,0,100570650301
29.067777296592983,0,100580300201
37.72943182326737,0,100580440201
13.642346559157016,1,100580790201
26.747581016018586,0,100581070101
37.6414295259289,1,100590260101
27.97447797938423,1,100590300201
22.264095500011543,0,100590390101
31.782840354769423,0,100590450301
33.91739490269525,1,100590490201
40.43320643522748,1,100590490202
23.999730461582118,0,100590680101
9.296033637664552,1,100600240201
34.11850434495238,0,100600320201
9.320660259134229,0,100600470101
20.110614599491356,1,100600770201
22.121925151714795,1,100600800101
19.310448895069804,1,100610030301
18.029108633670877,1,100610080201
25.748788300266714,0,100610210201
20.055985228358992,0,100610480201
43.96135705991785,1,100610520201
12.607515901599228,0,100610650201
21.89710195599873,0,100610700201
28.89812334102963,0,100610960101
27.9502408121737,0,100610960102
35.39462087574582,0,100620010201
32.894471550886564,0,100620190201
22.07576392013586,0,100620250201
27.049433521535448,1,100621090201
19.945763484988518,0,100621090202
15.30115679060257,1,100621420201
15.520690790335738,0,100621510201
29.4646488417589,1,100630070201
17.8297997980146,0,100630230201
25.30614138630198,1,100630380201
29.796668280079103,0,100630590201
33.06577048330463,0,100630590202
27.43414131126987,1,100630690401
29.287261207607514,1,100630690402
20.87902033823775,1,100630910201
21.29131549152236,0,100631500201
26.286339364462,1,100631500202
25.359080707761585,1,100631550101
11.38593121843738,0,100640110201
37.00172677789657,1,100640210101
21.419896886857522,1,100640450101
16.258344990270626,1,100640480201
26.3743748181836,1,100640480202
46.136170988025015,1,100640550101
32.8677518572641,0,100640550102
40.87762080191635,1,100640790201
32.91719206860953,1,100640790202
27.942443684710458,1,100640830201
32.19515469881204,0,100640860201
29.916019630427662,0,100650140101
13.053308075708276,0,100650220201
12.166182125062527,0,100650220202
29.681624464002905,0,100650230201
24.377852897065637,1,100650230202
34.89991459377426,0,100650290201
30.614348068526557,1,100650330201
26.36128539121065,1,100650370201
31.603748331847154,1,100650380101
27.287139932601654,1,100650400201
29.232437926359093,1,100650420201
25.184619698693094,1,100650430201
13.67383408547342,0,100660040201
13.775131464871077,1,100660070401
16.530885252041237,0,100660070402
14.687029530020144,1,100660090201
26.85922395069344,0,100660130101
30.130650015627694,0,100660200102
26.989211149526675,0,100660240201
44.78317269854935,1,100660260101
30.869020660343306,0,100660260102
26.035141871922328,0,100660350201
35.064199248860106,1,100660400101
22.981407748318755,1,100670010201
21.292271696652175,1,100670070201
15.136979744277703,0,100670070202
22.89258663028709,1,100670300201
20.138186805165553,1,100670300202
24.436581491010326,0,100670510201
21.244570993270507,1,100670510202
18.543816626665876,1,100670510203
30.615152519065447,1,100670660101
34.135920339066196,0,100680120201
38.35355033289631,0,100680160101
29.638822663755395,0,100680160102
31.520834580660352,1,100680960201
43.56796506813935,1,100690150201
33.8823653024679,0,100690210101
24.10730993252208,1,100690280201
20.576123654932257,1,100690320301
30.99759059049706,1,100690370101
21.82273742619316,1,100690370102
33.51332143017222,0,100690590201
32.554034845946525,0,100690590202
37.918900586617426,0,100690590203
29.95206973124417,1,100690660101
39.67176250333563,1,100690700201
29.70134347829401,0,100690750101
26.27956633010063,0,100690860201
32.56456555675925,0,100691100201
14.928675653659363,0,100700450201
9.225404195641339,0,100700450202
29.540671672033156,1,100700540201
25.276465715410723,1,100700950201
19.677631353358485,1,100701270201
12.678689290697777,0,100710140201
27.225806039077305,1,100710490201
31.627298608968715,1,100710490202
26.843326210211657,1,100710970201
11.3289982939672,0,100710970202
28.724462938192488,1,100711040201
29.118115086898467,0,100711300201
22.23914586740839,0,100720210101
40.436040328650506,1,100720300201
17.29277927686434,1,100720340101
11.481117645587815,1,100720340102
8.64070716392408,0,100720600201
25.825420162957414,0,100720710201
33.496252546430455,0,100720750101
31.465882467458858,0,100720860201
36.717397783444326,1,100730180201
33.46228015748595,1,100730180202
25.528401750798725,0,100730210101
14.397765279558932,0,100730280201
20.135044097673603,0,100730450201
19.396604343432298,1,100730510201
20.224833205233384,1,100730510202
42.60627330228878,1,100730610201
19.473511467927324,1,100730680201
20.54764168943216,0,100730680202
10.90924690999255,0,100740620201
29.587475378644374,1,100740680201
42.04012264494634,1,100740730101
25.655645350443976,0,100741260201
44.03142852853218,1,100741350101
30.01406004283817,1,100750120201
19.477674634498385,0,100750120202
46.2535007516746,1,100750160201
42.33606146666326,0,100750420101
16.581154933149783,0,100750620101
34.10025925051743,0,100750620102
19.926706942399992,1,100750660201
26.892726034969574,1,100750660202
4.8056368813829815,0,100750700301
35.09309130167015,1,100750940101
25.36666363231803,1,100751000201
24.06593126362898,0,100760020201
43.67309197735847,1,100760330201
7.161192907436255,1,100760380301
39.9620511069232,1,100760550201
31.00947955254009,0,100760550202
37.997753722553824,1,100760660201
13.782323932893577,0,100760830301
14.80424349863889,0,100761020101
15.465115319685259,0,100761020102
18.75003152301322,1,100761080201
16.626880886834627,0,100761080202
21.128599473157422,0,100761470201
33.79994836810394,1,100770040201
41.27628399628925,1,100770080201
27.828656739748844,0,100770210201
30.653660523689748,0,100770210202
23.43018462253487,0,100770340201
15.29676824210426,1,100770450201
21.041509153932413,1,100770450202
20.232933040341354,0,100770490101
20.791910129498298,0,100770490102
9.338181063796815,0,100770750201
29.20763404385369,1,100770790201
29.866106136392254,0,100770790202
28.982633013179143,1,100770870101
20.495522475484865,0,100770930202
18.945866075147677,0,100770930203
25.891735637805965,0,100771090201
28.902198642380387,1,100780810101
30.65943177656918,1,100780950201
13.750455316524004,0,100781010101
30.495031707250185,1,100781010102
13.786418696595504,0,100781140201
18.418032446507315,0,100781140202
44.90053253314612,1,100790280201
22.539757334205518,1,100790530201
33.18449293550102,0,100790720201
30.679805472864295,1,100800140201
25.56517476810037,1,100800230201
18.574690253889276,1,100800270201
19.0940229634868,0,100800270202
42.985521302062665,0,100800340201
22.108011190374892,0,100800370101
17.94259778482991,1,100800550301
15.827348826292328,1,100800620201
29.8179896148315,0,100800740201
17.85788048276148,0,100800960201
23.854918044295015,1,100810070201
19.58413373574183,1,100810230201
24.714945530483263,1,100810230202
16.07686107202007,0,100810400201
13.44340593365223,0,100811090201
11.140535391044313,0,100811240201
25.61438269423975,0,100811400101
35.792888358656874,1,100820190101
19.635091397479265,0,100820270201
16.15082412846917,0,100820310302
32.65528046577042,1,100820390301
41.01863786739701,1,100820390302
33.65381673306568,1,100820390501
34.154722862395715,0,100820470201
23.158026399832586,1,100820870201
30.752854390643037,1,100830500201
26.25069969900403,1,100830590301
39.89497069084224,0,100830800201
17.187595665158423,0,100830820201
25.161607247846156,1,100830820202
31.227314236863677,1,100830910201
13.586801411422389,0,100831080201
21.895999076268545,0,100840310201
22.729944834695228,1,100840310202
37.418834634978744,0,100840350101
19.632930567946712,1,100840480101
28.312870744107983,0,100840550201
18.324245446819223,0,100840710101
26.352892362427248,1,100840750101
21.880900709415123,0,100840750102
24.350711177856844,1,100850390101
42.82133170798306,1,100850530101
32.01099813598603,1,100850710201
20.539758702071417,1,100860110201
19.283306124742364,0,100860180201
19.677342801078357,0,100860330201
33.21405320556971,1,100860330202
30.773273068930227,0,100860810101
38.2777724387131,1,100860810102
18.10495197586831,1,100860860101
12.541754381461132,0,100861000201
15.136939448894246,0,100861000202
28.17466514883489,0,100870020101
36.943139536520114,1,100870110101
22.612165780342114,1,100870230201
28.82041175772857,1,100870270101
34.6874791811452,1,100870340201
13.98473011559973,0,100870470201
35.6123666619918,0,100870700201
44.44493360527578,0,100870700202
11.221581197071322,0,100870910201
19.036805709350627,0,100870960301
16.096833460925346,0,100880030201
26.7941511845361,1,100880190201
32.476905274388564,1,100880190202
18.480869479580015,1,100880250401
27.168973151065224,1,100880320401
29.27524311410839,1,100880350201
20.988171425128122,0,100880420201
26.764043670981188,0,100880750201
24.609061066449215,1,100880850101
36.09948911120398,0,100880860201
16.95328620998686,0,100880860301
23.688467318021246,1,100890260101
14.733127051836847,0,100890570301
34.64004246073236,0,100890920401
23.31435269381512,0,100890920402
12.45132412380985,0,100890920601
17.118279699992165,0,100891150201
27.61971936266628,1,100900030201
17.237574694015912,0,100900030202
23.953785662600545,1,100900110201
30.978476721825164,1,100900190201
12.766065524600663,0,100900230101
24.700981716611814,1,100900270201
27.060037788831533,0,100900510201
24.80865704779931,0,100900590201
13.535339072105968,1,100900790201
19.474375446818623,1,100900830201
10.557693818570714,0,100900870201
30.016483636107335,0,100910100301
33.703095387469965,0,100910150201
27.4675830860634,0,100910580201
27.229361769532176,0,100910850201
22.08979197636775,1,100920250201
41.097811035424066,1,100920300101
29.091511685276704,0,100920400201
29.869413884070966,0,100920690201
19.146759294876965,0,100920890201
12.798091028548221,0,100921140401
31.01169365063604,1,100921190201
29.673302552262513,1,100921240201
26.982395490094945,0,100930170101
42.92458636151095,0,100930240201
18.1477281614332,1,100930380201
15.967161789327372,1,100930460201
7.591785480960767,0,100930460202
22.8719691936303,0,100930670101
34.07010853677731,1,100940160201
22.451799342212038,0,100940160202
18.233392634344497,0,100940190401
20.388579677784996,0,100940220301
26.685369356147984,0,100940690201
23.212755827321992,1,100950050101
23.60950610703875,0,100950080201
10.467886856638753,0,100950110201
21.52400773933416,0,100950290201
21.130923923632505,0,100950350201
20.75299964479953,0,100950440201
19.191485775329486,0,100950440202
22.07666766179626,1,100950470201
37.705724661629205,0,100950530101
18.46205428724243,1,100950680201
18.40211211948344,1,100950680202
17.069469026863977,0,100950710201
29.32111197518572,1,100950740101
11.87594807229096,1,100960060201
21.105794300335866,1,100960300201
27.315294812550988,1,100960360201
35.21192272221909,1,100960380201
26.04907410677692,0,100960380202
43.241179879402466,0,100960410101
42.39444694367531,1,100960440101
42.51358322954938,1,100960440102
14.067541829583373,0,100960550201
13.381201566816095,0,100960570201
1.9734492282349931,1,100960680301
22.684896031794086,0,100970030201
30.18126790453325,1,100970290101
26.1407284639077,1,100970330201
19.769260458584252,0,100970410201
24.957808540385127,1,100970450201
17.9816920083979,1,100970490201
25.259720956764312,1,100970560201
26.984950922418896,1,100970560202
16.05334584793614,0,100970640201
38.23321899811406,1,100970720301
36.47758508882505,1,100970870201
33.753167055836,1,100980010101
10.887977393312648,1,100980020201
35.633694285435446,1,100980050201
19.47747518584085,0,100980110101
20.229847510610018,0,100980120201
21.96144420334069,0,100980130201
34.83330353154031,1,100980140201
37.66326057765808,0,100980200201
20.898220698735738,1,100980210301
15.437176791314771,1,100980210302
16.55520554054342,1,100980230201
24.67485642086946,0,100980240201
20.08719546637901,0,100990050201
15.97609037201279,1,100990110201
25.28616397841961,1,100990140201
28.7353871398951,0,100990220201
13.016809319451589,1,100990280301
25.553174201864362,0,100990310101
20.205961508614095,1,100990330201
10.682308865666727,0,100990390201
7.266934182314428,0,100990480201
19.08080087351953,0,100990670201
27.895656071130738,1,100990670202
7.436480898170265,1,100990700201
20.006725671320616,1,101000130201
14.296041645929472,0,101000340101
20.365251537175876,0,101000440101
28.435500628130413,0,101000560101
29.421764723546122,0,101010240201
33.342159038301986,1,101010310101
38.95767002518053,1,101010400201
13.686548047520516,1,101010560201
13.549505992488315,0,101020220201
38.967373737204646,0,101020300201
24.93278323322989,1,101020340201
22.809356186989646,0,101020450201
21.05304183545849,0,101020490201
29.8781184126937,0,101020680101
32.008401214969936,1,101020760201
31.39881802601925,1,101020840201
30.46775186598789,0,101030270201
21.59842006583598,1,101030350201
25.14248462142292,0,101040100201
11.741396111336295,1,101040140101
19.06380423327136,0,101040190201
14.823840773908723,1,101040280201
9.107796655256122,0,101040370201
23.37164821067246,0,101040500201
12.272498568928174,0,101040640201
33.96522395557445,0,101041090101
31.151477748378472,1,101050120201
42.4810948392723,1,101050360101
24.793030078987787,1,101050500201
37.8407884094923,1,101050530101
18.753695931931535,0,101060100101
34.18947697144875,0,101060720201
10.597425371462704,0,101061180201
12.571652535791621,0,101070010201
11.352060163839202,0,101070440101
16.130865121844742,1,101070610201
29.975538432911385,1,101070950101
22.235587938109212,0,101070950102
18.790247867770358,0,101080010101
21.734281644223586,0,101080080201
34.73728910737951,1,101080130101
9.61218092276182,0,101080160301
16.178485656237925,1,101080400301
23.0687460128454,1,101080450201
14.920028912426645,1,101080470301
22.592288515688352,1,101080500201
17.232921038782692,0,101090120301
9.57022695147245,1,101090230201
28.115033604353055,0,101090270201
35.79153872298433,1,101090730201
25.13925988758255,1,101090730202
36.62463352920604,0,101090810101
23.127238524150894,1,101100170401
27.714435634767064,0,101100280201
30.5614793821395,1,101100280202
29.380298304954994,0,101100460101
14.504823689075229,1,101100860201
24.66783350115235,0,101100900101
34.57567275980656,1,101110210101
30.726532081610564,1,101110460201
30.93395888239956,1,101110460202
22.6318234445055,1,101110590101
20.656824608293586,0,101110630201
33.74927917171555,1,101110670201
22.899134288284948,1,101110710101
16.821025309256903,1,101110710102
38.071560658346954,1,101110760201
8.563532722661897,0,101120040201
14.553996464469636,0,101120420101
26.209099354807947,1,101120420102
24.473774203721078,1,101120490201
16.902572904894736,0,101120600201
10.136382203878249,0,101120600202
14.836381176684894,0,101120600203
14.244385861743883,0,101120780201
29.09254718090311,1,101130050202
28.435880714293113,0,101130180201
19.186756152405167,0,101130310201
34.28259974079933,1,101130530201
20.82518626642258,0,101130530202
30.718837014679146,1,101130700201
8.001411109226106,0,101130790201
30.743850017233274,0,101140240201
41.546729773275494,1,101140240202
24.96297025875953,1,101140470201
22.17362452617844,0,101140650301
30.343022949037156,1,101140870201
23.932896041214914,1,101140920201
30.121720570897313,1,101150030201
20.571431051470267,0,101150030202
28.760115614016,1,101150030203
14.507615233564827,0,101150240201
24.65451273309551,1,101150280201
16.397875966721024,0,101150320201
23.574135795465185,0,101150320202
19.59808766120921,1,101150350201
26.943164933309028,1,101160010101
13.574191764526008,1,101160040101
11.899643365108503,0,101160140101
29.382473026723254,0,101160200201
26.765677696940145,1,101160270201
12.814434761765865,0,101160300201
15.807255661868881,0,101160360201
13.797118383666279,0,101160360202
9.286079418348795,0,101160590301
19.779693848759894,1,101160690201
32.31601718098533,0,101160720101
23.156353943959175,0,101160750201
17.06268997883145,1,101170050201
43.46248331859376,0,101170140201
19.49904744882658,1,101170490201
19.930767936289904,1,101170490202
26.112466864088592,0,101170670201
30.538664004554516,0,101170710101
31.876759621317117,0,101170770201
36.96224718757189,1,101170770202
20.234936886150454,0,101180080201
33.35293842505609,0,101180100201
22.303394510436704,1,101180130201
10.595486011543779,1,101180180201
9.018158149950175,0,101180260301
20.1349384586564,1,101180260701
24.534478546643257,1,101180320201
18.403644362446002,1,101180350201
23.13748733850602,1,101180370101
16.524638645637715,1,101180450201
18.509987382269244,1,101180530201
25.87548899361509,1,101180560201
25.28557882259404,1,101180640201
26.70572180536736,1,101180640202
27.80521041115665,1,101180670301
8.807891286759077,0,101180670401
28.308554153387774,1,101190160201
20.14720016426888,1,101190710201
35.94688917148235,1,101190770201
31.15572636057783,1,101200420101
10.966901523861205,0,101200490201
19.768973249422174,0,101200640201
44.740601455051404,1,101200710201
32.116077973605044,1,101210030101
26.02469422070275,0,101210060201
35.78699669489971,1,101210060202
9.170270514520091,1,101210280201
23.62049601533137,1,101210420201
